t,cum_regret_mean,cum_regret_sd,n_runs
1,0.0,0.0,10
2,0.01780000875988751,0.03752571387074666,10
3,0.13350001062373168,0.30326822943092013,10
4,0.3204000154745546,0.4178684555876414,10
5,0.587400016133191,0.5876696300553188,10
6,0.6230000221129297,0.6251154426823435,10
7,0.8277000358025044,0.5738027220885203,10
8,1.1125000337954298,0.787425102263134,10
9,1.477400039288789,1.0252827538230882,10
10,1.851200049219311,1.0411267271480196,10
11,2.225000047457212,1.3254062714030264,10
12,2.6878000459426628,1.3919959227306802,10
13,3.3108000478100785,1.4238763909108125,10
14,3.684600057740601,1.3628596747597177,10
15,3.8715000642675137,1.3374699385977893,10
16,4.2631000715323255,1.5018777398424372,10
17,4.734800075023635,1.6916764609647568,10
18,5.055200079758299,1.752996256668832,10
19,5.411200080661912,1.8920729007424724,10
20,5.6782000812824025,2.053139077049945,10
21,5.891800076212055,2.1657885570411017,10
22,6.078700080986587,2.345749888482061,10
23,6.283400083133552,2.47328205459736,10
24,6.64830008855062,2.5774340970457077,10
25,7.271300090418036,2.679887038518069,10
26,7.7252000961945155,2.690293962686838,10
27,8.027800103138059,2.6414330913608794,10
28,8.330400110119747,2.6043210673148156,10
29,8.730900121898014,2.5604412961551812,10
30,9.042400121662391,2.5121203635964227,10
31,9.380600133301062,2.722617827242396,10
32,9.834500139039397,2.5320287069637164,10
33,10.128200141469486,2.548503086353838,10
34,10.226100145922747,2.512908528141101,10
35,10.510900155570146,2.7246374569652323,10
36,10.884700153808046,2.6211133911637567,10
37,10.99150015112029,2.719723127367084,10
38,11.303000162577288,2.540963436322066,10
39,11.748000163840315,2.764895156391961,10
40,12.139600171105124,2.8022675514086313,10
41,12.495600172008738,2.8502241367803935,10
42,13.011800184289944,2.7822841858725145,10
43,13.572500187683838,2.686840413367246,10
44,13.955200202127813,2.937389533013478,10
45,14.498100208187415,2.8546209440795187,10
46,14.969800211260045,2.8651918490591353,10
47,15.147800211409251,2.9057587435234233,10
48,15.361400218031525,3.0097268159467743,10
49,15.655100220461614,3.202749907813828,10
50,16.126800223422375,3.1122581592025753,10
51,16.33150022541933,3.080551584414221,10
52,16.71420022805882,3.2896039415078393,10
53,17.337200229814375,3.4348824515335195,10
54,17.791100246102253,3.3896552106566196,10
55,18.067000251198053,3.5602471982541064,10
56,18.31620024079629,3.630938212081863,10
57,18.707800236368477,3.8757430726186994,10
58,19.090500239119837,4.0677424741342625,10
59,19.660100245884113,4.269619799417163,10
60,20.211900244764546,4.047831567245433,10
61,20.65690024598943,4.136016385547412,10
62,21.030700255919953,4.198865748708325,10
63,21.395600261375172,4.294233332298392,10
64,21.911800267377558,4.578442340903607,10
65,22.285600277346227,4.602867225352108,10
66,22.57040027477947,4.61546978244455,10
67,23.033200285031256,4.597433671050277,10
68,23.309100290127056,4.729289117288156,10
69,23.852000296186663,4.933237508907065,10
70,24.421600304512697,4.733149083546419,10
71,24.902200323791398,4.638219918921605,10
72,25.34720032501628,4.744218545172643,10
73,25.560800319945933,4.815659442134376,10
74,26.014700325684277,4.542789182321873,10
75,26.370700326587883,4.700467808519428,10
76,26.566500335875872,4.628998313813451,10
77,27.19840034225674,4.604587821274748,10
78,27.55440034316036,4.235419335688468,10
79,27.999400344385236,4.198897250582214,10
80,28.622400346252665,4.235003723898825,10
81,29.005100349004017,4.081393786978082,10
82,29.48570034489748,4.396085544633927,10
